x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
1250.0,9.9,0.1524,39.6,0.0233328,120.555,122.3550141771356
5000.0,7.3,0.2286,31.7,0.0132672,111.029,121.85949872417315
4000.0,4.2,0.0508,71.3,0.00142788,133.598,124.87040484980199
3150.0,0.0,0.3048,71.3,0.00266337,125.201,125.26928587406321
5000.0,4.8,0.0254,71.3,0.000848633,135.468,126.23332555175675
3150.0,4.8,0.0254,71.3,0.000848633,133.378,126.16523811959313
1000.0,2.0,0.2286,31.7,0.00372371,130.307,126.49651729912176
250.0,8.9,0.1016,39.6,0.0124596,134.34,126.89455303177597
6300.0,7.3,0.2286,55.5,0.0111706,111.534,122.54557263306694
1600.0,4.8,0.0254,39.6,0.000907475,125.966,123.41207465979366
6300.0,4.0,0.2286,71.3,0.00400603,118.618,124.19434138479035
630.0,0.0,0.2286,39.6,0.00253511,128.705,127.27559578591504
3150.0,3.0,0.3048,39.6,0.00495741,118.922,124.48390811794566
400.0,2.0,0.2286,39.6,0.00346574,122.147,126.52128142220278
2000.0,15.6,0.1016,71.3,0.0437259,119.888,121.448206225904
3150.0,0.0,0.3048,31.7,0.00331266,119.135,126.40303902479134
5000.0,17.4,0.0254,31.7,0.0176631,117.996,121.86373799885826
630.0,12.3,0.1016,31.7,0.0418756,119.287,126.16468990904175
315.0,12.3,0.1016,71.3,0.0337792,137.068,129.80661590844048
250.0,15.4,0.0508,31.7,0.0289853,121.225,123.24634016927689
2000.0,0.0,0.1524,39.6,0.00193287,129.633,125.53227958268192
1600.0,8.4,0.0508,55.5,0.00544854,133.032,124.00229472683583
1000.0,12.3,0.1016,31.7,0.0418756,119.777,125.91290312388776
630.0,0.0,0.3048,31.7,0.00331266,129.095,127.7463715280975
315.0,7.3,0.2286,39.6,0.0123481,132.149,127.66342479892481
4000.0,0.0,0.2286,39.6,0.00253511,123.465,122.23159666003701
1000.0,6.7,0.1016,55.5,0.0052139,137.233,125.74380176657635
1000.0,0.0,0.3048,39.6,0.00310138,127.899,126.73385475019126
800.0,6.7,0.1016,39.6,0.00578076,134.625,125.55018245769931
1600.0,1.5,0.3048,71.3,0.00336729,126.632,125.18904689907812
3150.0,11.2,0.0508,39.6,0.0150478,119.67,122.4471406398142
8000.0,4.0,0.2286,39.6,0.00473801,113.129,125.23426692773012
500.0,11.2,0.0508,71.3,0.014072,130.311,127.87631130661063
3150.0,9.9,0.1524,31.7,0.0252785,112.209,125.3097288371519
3150.0,0.0,0.0254,39.6,0.000428464,133.276,125.3324208807437
400.0,4.0,0.2286,39.6,0.00473801,123.879,126.17619787421793
16000.0,4.8,0.0254,55.5,0.000873218,124.394,122.16851404202875
200.0,9.9,0.1524,55.5,0.0208438,131.955,131.08802133584234
2500.0,3.0,0.3048,71.3,0.00425727,124.024,126.71870630428432
2000.0,0.0,0.1016,31.7,0.00150092,133.153,126.96625591919165
10000.0,0.0,0.2286,71.3,0.00214345,118.134,122.94155945215437
3150.0,0.0,0.1016,31.7,0.00150092,129.973,126.58347840464437
1600.0,2.7,0.1524,39.6,0.00294804,130.049,123.18941966407118
400.0,12.3,0.1016,55.5,0.0368233,136.414,126.75684507728545
2000.0,2.7,0.1524,71.3,0.00243851,130.114,126.92403332966421
500.0,3.0,0.3048,39.6,0.00495741,127.632,125.23388330762079
800.0,0.0,0.3048,31.7,0.00331266,129.235,127.28721354380131
500.0,11.2,0.0508,39.6,0.0150478,131.96,122.09521502527265
630.0,9.9,0.1524,31.7,0.0252785,126.049,126.45266953197688
2000.0,0.0,0.2286,55.5,0.00229336,126.54,123.91715267938781
500.0,7.3,0.2286,71.3,0.0104404,136.798,129.41807653139065
1600.0,12.3,0.1016,39.6,0.0408268,117.875,117.43811988293392
1250.0,15.4,0.0508,55.5,0.0271925,130.0,125.99588461725158
800.0,7.3,0.2286,71.3,0.0104404,130.748,128.18883678353504
1000.0,0.0,0.1524,39.6,0.00193287,130.033,127.26391196719737
1600.0,3.3,0.1016,55.5,0.002211,133.649,124.29826706883806
1250.0,0.0,0.2286,71.3,0.00214345,128.144,127.92522634819721
2000.0,3.0,0.3048,39.6,0.00495741,120.532,125.03951037109766
5000.0,7.3,0.2286,55.5,0.0111706,113.144,123.7859557120367
2500.0,5.4,0.1524,39.6,0.00485029,120.497,124.35706358033376
315.0,9.9,0.1524,39.6,0.0233328,128.595,125.72904982913859
400.0,7.2,0.1524,71.3,0.00752039,130.123,131.45729957357443
1250.0,0.0,0.3048,71.3,0.00266337,125.951,127.6290719726375
12500.0,0.0,0.0254,31.7,0.000439472,128.977,125.3081153884163
2000.0,0.0,0.0508,71.3,0.000740478,131.06,126.40716168936686
2000.0,5.3,0.2286,39.6,0.00614329,117.911,124.80068135285275
400.0,6.7,0.1016,39.6,0.00578076,128.295,125.63377165441733
800.0,4.0,0.2286,31.7,0.00509068,130.869,126.39798074501942
315.0,0.0,0.3048,39.6,0.00310138,122.779,129.481014615629
6300.0,4.8,0.0254,31.7,0.000930789,132.898,122.18581743336519
2000.0,2.0,0.2286,31.7,0.00372371,123.037,126.095091940438
6300.0,8.9,0.1016,39.6,0.0124596,113.11,120.71659710875437
2000.0,15.4,0.0508,71.3,0.0264269,129.285,124.00457563132377
6300.0,4.2,0.0508,39.6,0.00152689,125.717,122.92089765602765
1250.0,2.0,0.2286,55.5,0.00313525,128.762,126.26741879902
1600.0,8.9,0.1016,71.3,0.0103088,128.763,125.24487153907037
1600.0,4.0,0.3048,71.3,0.00497773,126.645,125.28318614622879
200.0,8.9,0.1016,71.3,0.0103088,133.503,137.37685476976324
4000.0,0.0,0.0254,71.3,0.000400682,138.557,124.27868218194067
630.0,4.8,0.0254,31.7,0.000930789,120.078,125.90235221351284
400.0,7.3,0.2286,55.5,0.0111706,135.924,126.87144426325351
800.0,4.0,0.3048,39.6,0.00579636,130.723,125.78147052489786
5000.0,7.2,0.1524,71.3,0.00752039,118.343,125.29508557726027
2000.0,0.0,0.0254,39.6,0.000428464,130.026,125.97609277105904
3150.0,7.3,0.2286,55.5,0.0111706,117.134,122.25080680321896
1000.0,0.0,0.0508,71.3,0.000740478,129.45,129.14039038693042
800.0,4.8,0.0254,31.7,0.000930789,122.648,125.57655388344763
250.0,8.9,0.1016,71.3,0.0103088,134.533,135.06737607256832
6300.0,0.0,0.2286,71.3,0.00214345,122.044,123.49570176552851
500.0,0.0,0.2286,31.7,0.0027238,126.675,125.99784385901448
800.0,17.4,0.0254,39.6,0.0172206,135.324,121.17334269371239
1600.0,0.0,0.2286,39.6,0.00253511,127.095,122.95436726589753
5000.0,0.0,0.0254,39.6,0.000428464,136.536,124.02882435163622
800.0,11.2,0.0508,39.6,0.0150478,133.79,123.20647365870309
1600.0,15.6,0.1016,71.3,0.0437259,121.528,120.43777910567287
1000.0,22.2,0.0254,71.3,0.0214178,134.247,125.31437130328152
315.0,5.4,0.1524,31.7,0.00525474,125.741,127.73003054092065
3150.0,9.9,0.1524,55.5,0.0208438,115.085,122.52924971146167
4000.0,7.2,0.1524,71.3,0.00752039,119.343,124.13762059357109
2000.0,12.7,0.0254,39.6,0.0130253,129.567,122.77202021448893
200.0,7.3,0.2286,55.5,0.0111706,135.234,131.36276997797836
500.0,9.5,0.0254,55.5,0.0043284,123.082,123.56790258116419
5000.0,1.5,0.3048,71.3,0.00336729,119.632,124.76277031417989
2000.0,4.0,0.2286,31.7,0.00509068,122.089,125.87637012454167
1600.0,15.4,0.0508,39.6,0.0282593,124.843,118.69035041336005
630.0,9.5,0.0254,55.5,0.0043284,125.452,123.66271581088142
2000.0,3.0,0.3048,55.5,0.00452492,123.069,122.61870711420607
1000.0,7.2,0.1524,39.6,0.00909175,128.338,125.83416627251131
10000.0,0.0,0.1016,31.7,0.00150092,115.893,123.96571874020721
2500.0,12.3,0.1016,55.5,0.0368233,117.054,125.6927337468965
8000.0,4.8,0.0254,55.5,0.000873218,132.184,123.62736804534549
3150.0,9.9,0.1524,71.3,0.0193001,116.849,124.45226777645748
630.0,4.0,0.2286,31.7,0.00509068,130.349,126.87997441882055
400.0,15.4,0.0508,31.7,0.0289853,123.705,122.66089623666485
8000.0,5.3,0.2286,71.3,0.0051942,114.9,126.55843464679339
1600.0,12.3,0.1016,55.5,0.0368233,121.824,123.73877331427934
3150.0,4.0,0.3048,71.3,0.00497773,121.775,125.91527076907084
10000.0,2.7,0.1524,39.6,0.00294804,112.589,122.39001533087044
1000.0,4.2,0.0508,39.6,0.00152689,125.647,127.32956442656373
315.0,8.9,0.1016,39.6,0.0124596,135.38,127.13773160663312
1000.0,15.4,0.0508,39.6,0.0282593,127.893,122.23042613357472
3150.0,15.4,0.0508,31.7,0.0289853,118.045,125.07040877738545
400.0,9.5,0.0254,39.6,0.00449821,121.154,122.67501843624385
