x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
630.0,0.0,0.1524,55.5,0.00172668,123.583,129.6237919547419
6300.0,7.2,0.1524,39.6,0.00909175,112.688,125.69168780380238
10000.0,1.5,0.3048,39.6,0.00392107,108.991,123.84415236850256
4000.0,22.2,0.0254,39.6,0.0229028,119.646,126.28380326541298
5000.0,17.4,0.0254,31.7,0.0176631,117.996,121.63249897653517
5000.0,0.0,0.0508,55.5,0.00076193,134.556,130.33975168158983
1250.0,7.2,0.1524,71.3,0.00752039,132.513,124.98347412777142
10000.0,2.7,0.1524,39.6,0.00294804,112.589,125.69367015732783
800.0,15.4,0.0508,71.3,0.0264269,131.515,125.83472429724793
1250.0,0.0,0.0508,31.7,0.000812164,129.27,121.59539874820777
6300.0,9.5,0.0254,31.7,0.00461377,120.726,121.63914124656817
2500.0,2.7,0.1524,71.3,0.00243851,128.334,124.98563263024502
630.0,8.9,0.1016,39.6,0.0124596,131.92,126.03458249601559
4000.0,12.7,0.0254,39.6,0.0130253,126.537,126.29331349407514
2500.0,5.3,0.2286,39.6,0.00614329,116.151,124.91971326060656
630.0,4.0,0.2286,71.3,0.00400603,129.038,123.75475185384397
2500.0,0.0,0.2286,71.3,0.00214345,128.354,123.75524036177285
315.0,17.4,0.0254,71.3,0.016104,115.846,125.93597398750602
250.0,12.3,0.1016,31.7,0.0418756,125.857,121.37863797205982
630.0,12.7,0.0254,71.3,0.0121808,128.878,125.94070656616056
6300.0,7.3,0.2286,31.7,0.0132672,110.689,120.46144344061167
1600.0,12.3,0.1016,31.7,0.0418756,114.477,121.37863797205982
4000.0,5.4,0.1524,39.6,0.00485029,117.137,125.69327259719225
3150.0,3.3,0.1016,55.5,0.002211,130.629,130.07085943557146
400.0,15.4,0.0508,39.6,0.0282593,125.353,126.22460261935558
500.0,9.9,0.1524,55.5,0.0208438,127.815,129.6087984818548
1600.0,15.4,0.0508,39.6,0.0282593,124.843,126.22460261935558
250.0,4.0,0.2286,31.7,0.00509068,120.189,120.46487324953745
8000.0,12.7,0.0254,71.3,0.0121808,120.538,125.94070656616056
800.0,9.5,0.0254,31.7,0.00461377,130.746,121.63914124656817
4000.0,15.4,0.0508,55.5,0.0271925,120.92,130.31407817459234
800.0,0.0,0.1016,55.5,0.00131983,127.92,130.0709687788106
1000.0,19.7,0.0508,39.6,0.036484,118.904,126.21033430681797
630.0,4.0,0.3048,71.3,0.00497773,131.615,122.04175880112896
3150.0,4.8,0.0254,31.7,0.000930789,134.268,121.63960785425631
8000.0,4.0,0.2286,39.6,0.00473801,113.129,124.92012306467456
800.0,17.4,0.0254,55.5,0.0165706,123.091,130.39747010391935
1000.0,7.3,0.2286,55.5,0.0111706,125.194,128.61702401380361
500.0,2.7,0.1524,39.6,0.00294804,121.009,125.69367015732783
2500.0,9.9,0.1524,31.7,0.0252785,114.729,121.11008609817439
3150.0,12.7,0.0254,71.3,0.0121808,133.758,125.94070656616056
800.0,3.3,0.1016,55.5,0.002211,129.119,130.07085943557146
1600.0,3.3,0.1016,71.3,0.00202822,133.664,125.53449509622169
1600.0,5.4,0.1524,71.3,0.00401199,133.241,124.98519974493883
2000.0,19.7,0.0508,71.3,0.0341183,120.055,125.81486624058337
4000.0,0.0,0.0254,55.5,0.00041229,133.223,130.4070057999306
2500.0,12.6,0.1524,39.6,0.0584113,106.88,125.60249068632189
1000.0,1.5,0.3048,39.6,0.00392107,127.581,123.84415236850256
2500.0,9.9,0.1524,55.5,0.0208438,118.365,129.6087984818548
2000.0,12.3,0.1016,39.6,0.0408268,114.085,125.99407814285874
5000.0,2.0,0.2286,31.7,0.00372371,118.267,120.4651485684278
2000.0,2.7,0.1524,39.6,0.00294804,128.139,125.69367015732783
1250.0,8.9,0.1016,71.3,0.0103088,132.793,125.53013811120306
1600.0,5.4,0.1524,31.7,0.00525474,123.761,121.12405558978982
400.0,17.4,0.0254,31.7,0.0176631,120.766,121.63249897653517
2000.0,8.4,0.0508,31.7,0.00580776,127.686,121.59464309022856
800.0,0.0,0.1524,71.3,0.0015988,125.817,124.98577722087515
1250.0,5.3,0.2286,71.3,0.0051942,133.38,123.75428562971572
1600.0,2.0,0.2286,55.5,0.00313525,126.752,128.62101856877865
315.0,5.3,0.2286,39.6,0.00614329,129.691,124.91971326060656
630.0,15.4,0.0508,71.3,0.0264269,129.645,125.83472429724793
250.0,9.9,0.1524,39.6,0.0233328,128.335,125.67931329218194
1250.0,12.7,0.0254,71.3,0.0121808,133.048,125.94070656616056
800.0,7.3,0.2286,71.3,0.0104404,130.748,123.75078742088417
5000.0,5.4,0.1524,71.3,0.00401199,120.061,124.98519974493883
1600.0,9.5,0.0254,55.5,0.0043284,133.062,130.4063606649898
3150.0,8.9,0.1016,39.6,0.0124596,119.35,126.03458249601559
2000.0,0.0,0.0254,31.7,0.000439472,130.697,121.63962323761811
4000.0,12.6,0.1524,71.3,0.0483159,108.034,124.88634233110042
1600.0,0.0,0.1016,39.6,0.00146332,133.261,126.03868553095941
630.0,7.2,0.1524,39.6,0.00909175,133.198,125.69168780380238
5000.0,0.0,0.1016,39.6,0.00146332,126.021,126.03868553095941
4000.0,0.0,0.3048,55.5,0.00283081,121.106,127.22568729582103
1000.0,15.4,0.0508,39.6,0.0282593,127.893,126.22460261935558
1600.0,0.0,0.1016,55.5,0.00131983,132.05,130.0709687788106
4000.0,22.2,0.0254,71.3,0.0214178,123.917,125.92747079685772
2000.0,2.0,0.2286,39.6,0.00346574,122.797,124.92040278578963
2500.0,6.7,0.1016,55.5,0.0052139,124.273,130.070084643573
400.0,7.3,0.2286,39.6,0.0123481,132.039,124.91663839629717
6300.0,15.4,0.0508,71.3,0.0264269,115.215,125.83472429724793
500.0,8.4,0.0508,55.5,0.00544854,123.742,130.3387402488754
5000.0,1.5,0.3048,71.3,0.00336729,119.632,122.04233197932234
1600.0,11.2,0.0508,39.6,0.0150478,126.54,126.23993497655505
250.0,15.4,0.0508,71.3,0.0264269,124.835,125.83472429724793
400.0,11.2,0.0508,39.6,0.0150478,130.67,126.23993497655505
800.0,2.0,0.2286,31.7,0.00372371,130.307,120.4651485684278
5000.0,0.0,0.1016,31.7,0.00150092,124.393,121.41864962177867
