x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
1000.0,9.9,0.1524,55.5,0.0208438,124.665,128.4016301214274
800.0,15.4,0.0508,71.3,0.0264269,131.515,127.85952330010866
4000.0,3.3,0.1016,55.5,0.002211,127.229,128.58905071030532
2000.0,5.4,0.1524,39.6,0.00485029,124.647,125.70560845976385
12500.0,4.2,0.0508,71.3,0.00142788,117.328,126.94631572308568
5000.0,5.4,0.1524,71.3,0.00401199,120.061,127.74473011146708
3150.0,12.7,0.0254,71.3,0.0121808,133.758,124.74098460259935
2500.0,0.0,0.0254,39.6,0.000428464,131.836,133.32655288642977
4000.0,15.6,0.1016,39.6,0.0528487,106.604,104.0919440170369
2500.0,0.0,0.3048,71.3,0.00266337,125.571,127.04368675513913
2000.0,12.6,0.1524,71.3,0.0483159,117.504,127.36110887249018
1600.0,0.0,0.1016,55.5,0.00131983,132.05,130.5601331484371
6300.0,4.8,0.0254,39.6,0.000907475,134.336,128.43986749675355
1250.0,7.3,0.2286,71.3,0.0104404,127.358,128.01745054959554
315.0,17.4,0.0254,55.5,0.0165706,111.911,132.38413212826583
1000.0,2.0,0.2286,39.6,0.00346574,129.147,126.07407204440773
250.0,15.4,0.0508,39.6,0.0282593,122.893,127.79179430902627
2000.0,5.4,0.1524,31.7,0.00525474,122.771,123.52398830557286
1250.0,6.7,0.1016,71.3,0.00478288,137.658,127.79008705507582
1250.0,0.0,0.1016,55.5,0.00131983,131.43,130.83939032336113
4000.0,0.0,0.2286,55.5,0.00229336,123.41,126.99096936514756
8000.0,2.7,0.1524,71.3,0.00243851,120.534,127.53237692810414
4000.0,19.7,0.0508,39.6,0.036484,108.684,108.6710624087339
5000.0,0.0,0.3048,55.5,0.00283081,119.606,122.4507013187268
400.0,17.4,0.0254,55.5,0.0165706,115.461,132.12516003700628
800.0,9.9,0.1524,39.6,0.0233328,126.345,123.37433536853923
500.0,15.4,0.0508,39.6,0.0282593,125.963,126.18385702554659
2500.0,3.0,0.3048,39.6,0.00495741,120.162,122.13291559431907
1000.0,4.8,0.0254,31.7,0.000930789,125.348,123.49993698619521
5000.0,22.2,0.0254,71.3,0.0214178,125.727,126.76745971478388
6300.0,3.0,0.3048,71.3,0.00425727,116.134,124.30791593538905
400.0,19.7,0.0508,39.6,0.036484,130.614,125.92137445176567
315.0,9.9,0.1524,71.3,0.0193001,135.459,128.19159473814173
1600.0,4.8,0.0254,31.7,0.000930789,128.718,126.07110336216854
1250.0,6.7,0.1016,31.7,0.00592927,129.256,126.27228684776011
400.0,8.9,0.1016,71.3,0.0103088,138.123,127.72242764731428
2000.0,15.6,0.1016,39.6,0.0528487,110.894,115.81005397403851
315.0,9.9,0.1524,39.6,0.0233328,128.595,126.18503806623971
1250.0,15.6,0.1016,71.3,0.0437259,123.178,124.79061178715507
1250.0,0.0,0.1016,71.3,0.00121072,130.335,126.86125902949378
3150.0,1.5,0.3048,39.6,0.00392107,119.111,122.10162430446161
1000.0,15.4,0.0508,55.5,0.0271925,130.4,128.0998081498928
8000.0,0.0,0.0508,71.3,0.000740478,130.89,126.68102632166246
1000.0,3.0,0.3048,31.7,0.00529514,126.838,121.35031419978725
5000.0,5.3,0.2286,39.6,0.00614329,115.311,120.10795950802557
200.0,0.0,0.3048,39.6,0.00310138,118.129,128.22843695696488
10000.0,2.7,0.1524,71.3,0.00243851,116.724,126.99906075536623
400.0,9.9,0.1524,39.6,0.0233328,128.345,125.87405028111546
3150.0,3.0,0.3048,39.6,0.00495741,118.922,121.12838769423368
6300.0,0.0,0.0508,71.3,0.000740478,133.04,126.65233113107075
6300.0,17.4,0.0254,71.3,0.016104,119.916,125.83599223765293
5000.0,0.0,0.0254,39.6,0.000428464,136.536,132.2455228398838
4000.0,8.4,0.0508,71.3,0.00529514,126.926,127.53819136029512
315.0,4.0,0.2286,31.7,0.00509068,123.609,123.69755931707871
500.0,9.9,0.1524,55.5,0.0208438,127.815,130.99461143525286
2000.0,12.7,0.0254,39.6,0.0130253,129.567,124.51864324578547
5000.0,15.4,0.0508,31.7,0.0289853,112.355,116.87416618786317
1250.0,9.9,0.1524,71.3,0.0193001,122.679,127.7475892945457
315.0,17.4,0.0254,39.6,0.0172206,115.144,127.93492138153867
250.0,15.4,0.0508,71.3,0.0264269,124.835,127.57317848066577
400.0,15.4,0.0508,55.5,0.0271925,126.5,131.7574230479434
3150.0,9.5,0.0254,39.6,0.00449821,129.934,126.41534789163927
2500.0,3.0,0.3048,71.3,0.00425727,124.024,127.21782609644521
1600.0,15.4,0.0508,71.3,0.0264269,130.065,126.0337093060036
400.0,7.3,0.2286,39.6,0.0123481,132.039,125.93017811469599
12500.0,2.7,0.1524,71.3,0.00243851,113.034,126.12356473546066
250.0,4.0,0.3048,71.3,0.00497773,126.395,128.28748854214265
5000.0,1.5,0.3048,39.6,0.00392107,116.241,120.25421462536184
400.0,12.7,0.0254,71.3,0.0121808,125.048,126.93992912709139
5000.0,0.0,0.2286,71.3,0.00214345,124.304,127.3715786945744
2000.0,0.0,0.2286,39.6,0.00253511,125.305,127.26349599133147
16000.0,0.0,0.1524,55.5,0.00172668,112.803,114.71708745535054
