x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
630.0,15.4,0.0508,55.5,0.0271925,129.33,125.3458233958407
250.0,7.3,0.2286,71.3,0.0104404,139.918,127.67493018803036
12500.0,1.5,0.3048,71.3,0.00336729,109.222,108.09266606191797
2000.0,3.3,0.1016,39.6,0.00245138,132.301,125.07406012912588
1250.0,12.3,0.1016,55.5,0.0368233,124.214,122.85876040704173
8000.0,4.2,0.0508,39.6,0.00152689,120.397,125.67464220926851
1250.0,8.9,0.1016,71.3,0.0103088,132.793,128.91011697854208
8000.0,0.0,0.1524,55.5,0.00172668,121.903,124.35451466144215
6300.0,0.0,0.0508,55.5,0.00076193,132.796,129.67854157737446
200.0,11.2,0.0508,39.6,0.0150478,125.01,124.55771742968909
1000.0,5.4,0.1524,31.7,0.00525474,128.241,125.24464845514439
1000.0,12.7,0.0254,39.6,0.0130253,130.947,126.82697674754925
200.0,9.9,0.1524,55.5,0.0208438,131.955,126.73083592382172
16000.0,0.0,0.0254,39.6,0.000428464,124.986,132.65118445257337
1600.0,2.0,0.2286,39.6,0.00346574,125.837,124.19624593314492
6300.0,9.5,0.0254,55.5,0.0043284,124.222,128.9595743514976
400.0,15.4,0.0508,39.6,0.0282593,125.353,121.8991209712629
250.0,22.2,0.0254,39.6,0.0229028,117.386,124.45812073232165
10000.0,0.0,0.0254,31.7,0.000439472,134.227,133.89478485700357
800.0,0.0,0.2286,31.7,0.0027238,130.725,126.1587480645319
8000.0,4.0,0.2286,71.3,0.00400603,112.848,117.77226544673462
10000.0,3.3,0.1016,39.6,0.00245138,115.321,122.35283360406237
10000.0,0.0,0.2286,71.3,0.00214345,118.134,117.3906794616516
630.0,17.4,0.0254,71.3,0.016104,122.606,128.56202689176973
1000.0,19.7,0.0508,71.3,0.0341183,121.885,126.48230172559799
400.0,15.6,0.1016,39.6,0.0528487,120.484,120.21510353353332
4000.0,12.3,0.1016,39.6,0.0408268,110.905,111.37383362212611
2000.0,4.0,0.3048,39.6,0.00579636,120.963,122.880911019937
4000.0,7.3,0.2286,55.5,0.0111706,117.284,119.3985480004256
12500.0,4.0,0.3048,71.3,0.00497773,107.405,103.12525065472741
1600.0,0.0,0.1016,31.7,0.00150092,133.553,126.68253052141412
8000.0,3.3,0.1016,55.5,0.002211,120.569,124.40863875746626
500.0,7.3,0.2286,31.7,0.0132672,128.169,123.3221984179368
630.0,2.0,0.2286,71.3,0.00293031,127.356,128.2727437580052
8000.0,1.5,0.3048,71.3,0.00336729,115.372,116.86943956231993
20000.0,4.8,0.0254,71.3,0.000848633,119.708,133.94490478939622
5000.0,0.0,0.1016,31.7,0.00150092,124.393,124.2819445540971
500.0,5.4,0.1524,55.5,0.00433288,129.367,126.70701732748378
200.0,12.6,0.1524,39.6,0.0584113,114.75,121.79665501919536
2500.0,12.7,0.0254,71.3,0.0121808,134.058,131.80413978129025
4000.0,12.3,0.1016,55.5,0.0368233,114.404,113.85099203575187
800.0,1.5,0.3048,39.6,0.00392107,128.831,125.38429787290963
1600.0,17.4,0.0254,71.3,0.016104,126.406,127.75669989708607
315.0,15.4,0.0508,39.6,0.0282593,124.493,123.67264266284099
630.0,9.5,0.0254,71.3,0.00420654,125.726,133.35118304862203
800.0,8.4,0.0508,39.6,0.00566229,128.435,125.47423774858316
2000.0,7.3,0.2286,71.3,0.0104404,122.708,123.48141253425986
1250.0,12.7,0.0254,39.6,0.0130253,130.777,126.76937049357883
20000.0,0.0,0.2286,71.3,0.00214345,114.474,107.22671468346263
4000.0,4.0,0.2286,39.6,0.00473801,119.159,121.31496471111885
2000.0,4.0,0.2286,71.3,0.00400603,126.218,125.20972174297502
3150.0,4.0,0.2286,55.5,0.0042862,122.394,123.41221511419117
1600.0,22.2,0.0254,71.3,0.0214178,131.817,124.81122605072358
1250.0,15.6,0.1016,71.3,0.0437259,123.178,125.56540107567254
800.0,2.0,0.2286,55.5,0.00313525,128.492,126.12571551888243
250.0,0.0,0.3048,31.7,0.00331266,118.595,127.22079575816984
2500.0,3.3,0.1016,71.3,0.00202822,133.894,131.08121203663381
3150.0,5.3,0.2286,71.3,0.0051942,123.12,124.87735039572605
2500.0,0.0,0.3048,31.7,0.00331266,120.755,121.32579261502704
20000.0,4.8,0.0254,55.5,0.000873218,121.284,131.0644611205241
5000.0,9.5,0.0254,31.7,0.00461377,124.426,127.49775074690997
2500.0,0.0,0.2286,55.5,0.00229336,126.54,126.53522593898163
3150.0,5.4,0.1524,31.7,0.00525474,118.291,121.31949309176014
5000.0,9.5,0.0254,71.3,0.00420654,131.186,132.16821544455178
5000.0,12.3,0.1016,55.5,0.0368233,112.014,111.3860285269217
630.0,9.5,0.0254,39.6,0.00449821,126.514,128.95958703652914
10000.0,4.0,0.3048,71.3,0.00497773,110.905,108.57660110898776
200.0,7.3,0.2286,39.6,0.0123481,130.989,124.70748861788888
1250.0,2.0,0.2286,55.5,0.00313525,128.762,127.75675340466304
3150.0,0.0,0.2286,71.3,0.00214345,127.834,125.01782546471574
500.0,3.0,0.3048,39.6,0.00495741,127.632,124.40940162178126
1600.0,9.5,0.0254,39.6,0.00449821,131.184,127.83546881564465
1600.0,3.3,0.1016,71.3,0.00202822,133.664,129.5790246022177
4000.0,5.4,0.1524,71.3,0.00401199,121.431,125.25771126130842
1250.0,15.4,0.0508,71.3,0.0264269,130.845,127.88069309888385
200.0,15.4,0.0508,55.5,0.0271925,122.94,126.37849483432572
2000.0,15.6,0.1016,71.3,0.0437259,119.888,121.0338352039237
