x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
5000.0,15.4,0.0508,31.7,0.0289853,112.355,122.29337787516708
2500.0,0.0,0.1016,31.7,0.00150092,132.003,123.25800250531924
1250.0,5.4,0.1524,71.3,0.00401199,134.111,126.05419357960389
12500.0,0.0,0.0508,71.3,0.000740478,125.22,128.63241572384015
8000.0,0.0,0.0254,71.3,0.000400682,129.867,131.7517022767982
2500.0,4.0,0.2286,39.6,0.00473801,119.649,119.98362356729048
8000.0,0.0,0.1524,31.7,0.00209405,117.957,123.8421500632133
2000.0,0.0,0.2286,71.3,0.00214345,128.244,127.21191899485493
1000.0,0.0,0.2286,39.6,0.00253511,130.435,121.7166371404119
2500.0,9.5,0.0254,39.6,0.00449821,131.234,125.63861590260632
2500.0,4.8,0.0254,55.5,0.000873218,129.144,128.27702308670197
1000.0,5.4,0.1524,55.5,0.00433288,132.127,127.16298431836593
10000.0,4.2,0.0508,39.6,0.00152689,116.967,123.70316061189993
6300.0,12.3,0.1016,39.6,0.0408268,107.985,120.2832985340022
2500.0,12.3,0.1016,39.6,0.0408268,113.315,120.48868473578756
2500.0,8.9,0.1016,71.3,0.0103088,123.623,126.01714029583593
1600.0,3.3,0.1016,31.7,0.00251435,133.402,122.32232571831581
3150.0,0.0,0.0254,55.5,0.00041229,130.503,130.51318772954582
4000.0,9.5,0.0254,71.3,0.00420654,134.236,128.80822480611326
1600.0,0.0,0.2286,71.3,0.00214345,129.134,125.47846602398101
315.0,5.3,0.2286,39.6,0.00614329,129.691,121.20103993121757
800.0,17.4,0.0254,55.5,0.0165706,123.091,127.92936595698636
6300.0,2.7,0.1524,39.6,0.00294804,119.209,120.34280502822588
6300.0,0.0,0.1016,39.6,0.00146332,125.631,121.55361130583198
4000.0,2.0,0.2286,39.6,0.00346574,120.227,120.07224421472917
4000.0,0.0,0.0508,55.5,0.00076193,134.946,127.09166559618441
250.0,9.9,0.1524,55.5,0.0208438,133.235,124.99407136434353
5000.0,9.9,0.1524,55.5,0.0208438,112.065,125.32174335005047
10000.0,4.0,0.2286,71.3,0.00400603,113.108,125.91960003906709
250.0,5.3,0.2286,39.6,0.00614329,127.011,119.45162600182356
630.0,0.0,0.3048,55.5,0.00283081,127.696,127.1699761509702
630.0,22.2,0.0254,71.3,0.0214178,120.657,128.07001224098096
1600.0,5.3,0.2286,39.6,0.00614329,123.081,119.75868929550657
2500.0,7.3,0.2286,55.5,0.0111706,118.994,125.53306499249766
4000.0,1.5,0.3048,71.3,0.00336729,121.762,125.44381844759212
6300.0,0.0,0.1016,71.3,0.00121072,129.395,126.09059689716479
5000.0,5.4,0.1524,71.3,0.00401199,120.061,125.44979598545878
1250.0,9.9,0.1524,71.3,0.0193001,122.679,125.95361921900147
3150.0,4.2,0.0508,71.3,0.00142788,133.728,128.7604619440009
1600.0,7.3,0.2286,31.7,0.0132672,119.039,120.71932605693408
8000.0,2.7,0.1524,71.3,0.00243851,120.534,127.49813450036261
800.0,0.0,0.1524,71.3,0.0015988,125.817,127.43194713690903
2500.0,2.0,0.2286,71.3,0.00293031,127.006,125.59723352879602
315.0,8.9,0.1016,71.3,0.0103088,136.583,127.0592105740551
2500.0,8.4,0.0508,55.5,0.00544854,131.542,126.54477219430167
1250.0,4.0,0.2286,71.3,0.00400603,131.718,125.85416815366167
315.0,15.4,0.0508,39.6,0.0282593,124.493,121.95360384458692
3150.0,0.0,0.0508,31.7,0.000812164,135.49,127.97851525152396
630.0,11.2,0.0508,71.3,0.014072,133.611,128.1195405180501
2500.0,15.6,0.1016,39.6,0.0528487,110.264,120.31073900130504
800.0,9.5,0.0254,55.5,0.0043284,128.082,128.84416991430527
2000.0,6.7,0.1016,39.6,0.00578076,122.235,122.4746963296474
2500.0,4.8,0.0254,71.3,0.000848633,130.828,129.33054890103315
2000.0,6.7,0.1016,31.7,0.00592927,120.446,123.56542383469647
2000.0,9.9,0.1524,31.7,0.0252785,116.859,122.70278164191957
1250.0,12.7,0.0254,39.6,0.0130253,130.777,124.84138971206477
500.0,15.6,0.1016,71.3,0.0437259,130.638,125.72546367744275
6300.0,8.9,0.1016,39.6,0.0124596,113.11,120.50605482824538
500.0,12.3,0.1016,39.6,0.0408268,122.205,120.41382641993535
1600.0,5.4,0.1524,39.6,0.00485029,126.267,120.19662563851296
3150.0,11.2,0.0508,39.6,0.0150478,119.67,123.62034068834531
4000.0,12.7,0.0254,39.6,0.0130253,126.537,124.86638627210246
1600.0,2.0,0.2286,71.3,0.00293031,127.796,125.4402271850287
3150.0,5.4,0.1524,31.7,0.00525474,118.291,122.96146838668805
8000.0,0.0,0.0508,31.7,0.000812164,126.59,128.14075320455038
800.0,0.0,0.2286,39.6,0.00253511,130.205,121.77934572514313
500.0,12.3,0.1016,31.7,0.0418756,118.667,121.4162403870082
4000.0,7.3,0.2286,55.5,0.0111706,117.284,125.50709814408107
250.0,17.4,0.0254,31.7,0.0176631,116.956,121.2987785031981
1600.0,0.0,0.1524,39.6,0.00193287,131.013,120.70836406144589
1000.0,22.2,0.0254,71.3,0.0214178,134.247,128.51005214379543
1000.0,2.0,0.2286,39.6,0.00346574,129.147,121.56292484359258
1000.0,8.9,0.1016,39.6,0.0124596,129.58,122.12025464885065
1600.0,3.0,0.3048,39.6,0.00495741,122.782,119.62826334733491
16000.0,0.0,0.2286,71.3,0.00214345,114.984,126.42054438528085
4000.0,9.5,0.0254,55.5,0.0043284,131.582,127.79748208499906
315.0,7.3,0.2286,55.5,0.0111706,136.284,126.7917086095977
10000.0,1.5,0.3048,71.3,0.00336729,113.492,125.82441503103418
315.0,3.0,0.3048,39.6,0.00495741,123.312,121.11592456553474
2500.0,8.9,0.1016,39.6,0.0124596,119.19,120.71951883151306
500.0,8.4,0.0508,55.5,0.00544854,123.742,126.33743515309635
3150.0,17.4,0.0254,71.3,0.016104,126.536,129.58759886011435
315.0,12.6,0.1524,39.6,0.0584113,116.02,121.07932773998901
1600.0,6.7,0.1016,31.7,0.00592927,124.346,121.82099252306347
1600.0,7.3,0.2286,71.3,0.0104404,125.728,125.354942196786
8000.0,5.3,0.2286,71.3,0.0051942,114.9,127.20419255837002
12500.0,0.0,0.0508,31.7,0.000812164,119.07,127.53326256986472
6300.0,4.0,0.3048,71.3,0.00497773,116.165,125.20569614787615
400.0,4.0,0.2286,55.5,0.0042862,123.274,125.30363425655867
1250.0,19.7,0.0508,71.3,0.0341183,121.485,126.5747794255039
3150.0,0.0,0.1524,71.3,0.0015988,129.377,127.41324009933888
1000.0,4.0,0.2286,39.6,0.00473801,129.969,121.4396121499041
400.0,4.0,0.3048,39.6,0.00579636,128.633,119.48662389220536
500.0,17.4,0.0254,39.6,0.0172206,117.514,122.68353946310518
10000.0,5.3,0.2286,71.3,0.0051942,111.35,125.90175233220721
630.0,4.0,0.2286,31.7,0.00509068,130.349,122.68067183528207
315.0,0.0,0.2286,31.7,0.0027238,120.595,122.81963595435451
5000.0,0.0,0.0508,55.5,0.00076193,134.556,126.79113833407676
800.0,17.4,0.0254,39.6,0.0172206,135.324,124.67906561557697
800.0,4.0,0.2286,55.5,0.0042862,131.864,127.09208868373662
2000.0,12.6,0.1524,71.3,0.0483159,117.504,127.20997488762632
5000.0,1.5,0.3048,71.3,0.00336729,119.632,125.14025824176869
4000.0,0.0,0.2286,31.7,0.0027238,122.035,121.44218211110746
4000.0,8.9,0.1016,39.6,0.0124596,116.22,120.70519829452796
1000.0,0.0,0.1016,39.6,0.00146332,130.781,123.24157720750026
4000.0,4.0,0.2286,55.5,0.0042862,120.654,125.54955344925891
200.0,12.3,0.1016,71.3,0.0337792,130.588,124.96425575964227
1000.0,0.0,0.0508,55.5,0.00076193,125.586,128.5430614805237
200.0,15.4,0.0508,71.3,0.0264269,123.595,124.64600941832718
8000.0,2.7,0.1524,39.6,0.00294804,116.659,122.23637093810119
2000.0,19.7,0.0508,39.6,0.036484,117.724,122.78033123983946
2500.0,7.3,0.2286,31.7,0.0132672,114.709,120.88154596032615
250.0,17.4,0.0254,39.6,0.0172206,114.714,120.48639612247447
250.0,9.9,0.1524,39.6,0.0233328,128.335,119.45364846563876
630.0,2.0,0.2286,39.6,0.00346574,127.417,121.71448390741625
12500.0,2.7,0.1524,39.6,0.00294804,108.649,121.62731549799726
1250.0,3.0,0.3048,31.7,0.00529514,124.838,121.17249913700059
5000.0,17.4,0.0254,39.6,0.0172206,119.854,123.68295749154828
2000.0,4.2,0.0508,71.3,0.00142788,129.848,128.810256937701
315.0,15.6,0.1016,71.3,0.0437259,133.808,126.7109305557073
2000.0,22.2,0.0254,71.3,0.0214178,127.197,129.12957330188644
630.0,17.4,0.0254,71.3,0.016104,122.606,128.6592378444132
1000.0,12.3,0.1016,39.6,0.0408268,122.435,121.86931805397666
315.0,8.9,0.1016,39.6,0.0124596,135.38,121.7614261492736
400.0,5.4,0.1524,39.6,0.00485029,127.637,120.03099404897478
1600.0,9.9,0.1524,71.3,0.0193001,121.789,125.5149071992263
2000.0,0.0,0.0508,55.5,0.00076193,131.456,128.68553739450797
2500.0,11.2,0.0508,39.6,0.0150478,122.17,122.09473940808923
5000.0,2.7,0.1524,39.6,0.00294804,121.499,120.2472633722714
4000.0,22.2,0.0254,39.6,0.0229028,119.646,123.23228547428582
1250.0,15.4,0.0508,39.6,0.0282593,126.743,121.77200716512861
1250.0,0.0,0.0508,31.7,0.000812164,129.27,126.74321293034521
1000.0,2.0,0.2286,71.3,0.00293031,128.956,127.05847957467383
630.0,6.7,0.1016,39.6,0.00578076,133.355,122.42382757971907
500.0,12.3,0.1016,71.3,0.0337792,140.158,125.85350122217616
1250.0,3.3,0.1016,31.7,0.00251435,134.022,122.76443713616307
250.0,9.5,0.0254,31.7,0.00461377,120.136,124.46915879602867
1000.0,6.7,0.1016,71.3,0.00478288,136.758,127.49542276560038
400.0,7.3,0.2286,71.3,0.0104404,139.438,125.21239314095425
4000.0,12.6,0.1524,39.6,0.0584113,104.5,119.97011780196456
3150.0,2.0,0.2286,55.5,0.00313525,123.742,127.11264128425202
1600.0,0.0,0.2286,39.6,0.00253511,127.095,120.09510214538204
1000.0,5.4,0.1524,31.7,0.00525474,128.241,122.89548095611019
630.0,0.0,0.1524,55.5,0.00172668,123.583,127.4687667829856
5000.0,4.8,0.0254,55.5,0.000873218,135.484,128.00843843417087
3150.0,9.5,0.0254,55.5,0.0043284,133.252,129.29591010469503
800.0,2.7,0.1524,39.6,0.00294804,128.829,122.08298486829182
4000.0,12.6,0.1524,71.3,0.0483159,108.034,125.62367614420984
1250.0,12.6,0.1524,39.6,0.0584113,112.16,120.2471271522446
1600.0,2.0,0.2286,55.5,0.00313525,126.752,125.45259193832092
5000.0,5.3,0.2286,71.3,0.0051942,118.05,125.21533132232327
1250.0,15.4,0.0508,71.3,0.0264269,130.845,126.78386560897658
6300.0,4.0,0.2286,39.6,0.00473801,114.249,119.74795820941962
6300.0,4.8,0.0254,55.5,0.000873218,135.164,128.116458854703
2000.0,0.0,0.3048,55.5,0.00283081,126.616,127.1203678842201
3150.0,19.7,0.0508,39.6,0.036484,113.004,122.78627629490975
3150.0,5.3,0.2286,71.3,0.0051942,123.12,127.04927870962415
16000.0,4.8,0.0254,71.3,0.000848633,124.208,130.2286554617973
3150.0,4.2,0.0508,39.6,0.00152689,133.587,124.82442099018864
