x,y,"f(x,y)","f*(x,y)"
-12.4,-49.85,1.9896329136789856,2.0784
-16.9,-40.85,1.9901751147296811,2.13632
3.9,-23.85,2.616274667533105,1.98126
-0.95,44.0,0.6212033901192167,1.8444
-48.15,27.2,2.4381158957539855,2.04517
4.25,2.35,1.2676019426675622,2.31589
-23.6,-31.8,3.145400973049014,2.03878
-23.9,-8.2,1.8242613114223403,2.00838
-43.3,7.2,1.93258299290228,2.05722
48.25,-12.35,1.9823951654003615,2.04361
-7.5,46.0,2.0124433320741346,2.03583
13.55,44.05,1.4540621112745722,1.81023
46.1,9.45,1.9666234813132448,1.93258
-14.8,-0.4,1.4309017520830514,1.99176
-40.4,-43.35,0.7707022959251355,2.01628
-21.45,11.65,2.380845128423455,1.98942
-9.5,3.1,1.770193519699515,2.09867
-1.15,-31.25,1.8842964664948034,1.98965
-27.5,-37.75,0.5827030972584937,2.00685
-2.25,22.3,2.0893505314757137,1.99987
18.8,22.55,2.633894381463776,2.21472
-13.6,21.8,0.06692032192654662,2.00305
-42.75,-37.9,0.6853863449191122,1.9976
-4.65,29.9,2.3263035147199913,2.02084
10.65,-1.75,2.2582214078256557,2.07187
12.75,-10.7,1.4011437787832954,2.02257
-5.3,7.05,3.197157952312119,2.17701
17.3,42.35,2.9472436142681744,1.83187
-45.4,41.1,3.033632847031063,2.04437
-41.3,-3.3,1.646743360648201,2.06686
-32.4,3.9,0.2553492491999856,2.03205
-39.5,18.8,1.1810724988715409,2.03006
37.0,44.9,3.7058216706682057,1.99817
-39.15,-17.05,0.9696053654969041,2.00882
-15.4,-16.15,2.7181148814499254,2.11731
-49.45,41.55,2.722437148946146,2.04471
-47.9,39.05,1.0668321001341516,2.04302
-32.85,-37.3,1.1155970390424557,1.99387
-16.2,43.35,0.7277619556105668,2.05587
0.05,5.05,1.90259606267059,2.23446
-16.05,-36.75,1.1965514711679546,2.14047
-24.4,26.0,1.4053708869887882,2.00636
-24.25,-17.25,2.189186401337101,2.04828
-13.0,-27.55,0.08284652003956605,2.18675
-45.75,5.65,2.1714218872923907,2.06617
23.75,49.5,2.294746543552536,1.82153
-48.35,-20.1,1.9713493640431046,2.01611
2.15,32.9,2.282235698887086,1.83144
-48.25,28.35,1.9552974340217948,2.04542
37.6,22.25,1.408418138680962,1.92817
6.4,38.7,3.2058554517356845,1.81327
42.4,49.7,-0.06553211267649628,1.9859
-17.25,48.35,2.7523529733523517,2.0634
5.5,-33.8,2.3149363088015713,1.99949
37.7,-4.65,1.9662464196504954,2.01927
-33.55,29.5,1.2479349565981943,2.01895
-9.1,41.95,3.2768528245275177,2.05295
-34.55,-13.9,1.2826231459811452,2.01543
7.2,-43.2,2.099000522177115,2.01575
-8.6,-15.65,3.7401857332319044,2.30818
-44.8,-26.6,-0.07933398102241629,1.98986
-11.7,23.9,1.8289755255660434,2.0287
-32.45,-14.0,0.9466286243768096,2.00819
-22.7,-39.6,1.815253489308219,2.22368
45.7,39.4,2.5556289882207337,1.97703
30.7,-14.7,0.4857899959023009,2.0127
10.8,-19.0,3.3856446661861197,2.02754
-44.9,-31.85,1.0996146157308213,1.99805
-7.7,-48.35,2.9886276909885634,2.03276
-37.8,-16.9,3.2010686695232495,2.0072
-42.1,-44.8,0.5569821625074722,2.02084
5.2,-43.15,2.3084824176127623,2.01408
-43.05,0.4,2.8240261167583256,2.06633
45.35,-26.4,1.3728726191815435,2.02693
-8.45,-21.0,1.9460784440688215,2.19757
-39.0,30.9,2.297894274362112,2.02726
40.75,31.25,2.048591074601132,1.94448
49.25,10.25,0.05437325904430956,1.93147
16.5,-0.75,1.4776039078862886,1.97383
25.7,-28.85,0.08550081009612542,2.07914
3.05,29.85,0.559484377014553,1.84818
34.9,14.55,2.71282658364509,1.9206
49.6,-26.45,2.0599006329838208,2.01601
-40.5,-25.1,2.8555488391126183,1.98743
46.2,-47.6,2.035293613920318,2.10253
-27.55,36.75,2.846660985236538,2.01981
38.7,-46.1,1.9233628932091746,2.11662
-8.2,41.15,1.1830722105371043,2.04862
-27.75,-41.0,0.011998955912968068,2.06033
-43.75,-35.2,2.5497795036156594,1.99976
-32.1,-28.8,0.5713606439619845,1.98599
34.45,-5.85,0.9276525540379246,2.01349
47.95,5.45,0.9990169993563962,1.97099
-37.85,-44.1,1.6162256274807123,2.00761
25.85,5.8,0.36086538162026605,1.94079
-27.45,-5.0,1.4297749497614904,2.02625
-11.9,-7.05,2.4948658110855866,2.22213
-19.15,-33.05,2.4716007998124114,2.24281
-15.5,-12.85,3.952388985048097,2.20227
-9.35,35.2,1.3142303309957035,2.05635
-39.65,-20.6,3.3751480428310696,1.99924
2.8,9.7,2.6905431514812754,2.09985
-39.75,-42.2,2.8839404795825594,2.01497
-47.35,33.15,2.564768584992272,2.04387
-14.3,34.85,2.333499443492399,2.05584
-49.5,1.85,3.5772185973773407,2.08195
46.65,33.7,0.4165733218857737,1.93009
-20.2,-18.0,3.6904320554506764,2.1334
45.05,38.9,2.8809358458377616,1.97699
37.9,-0.8,2.0246338340381937,2.00538
48.15,-12.5,1.5073706038081967,2.04349
44.4,47.0,2.675511674263767,1.98873
29.3,-48.5,2.485040222925644,2.13978
-45.25,-21.9,2.874897890154216,2.004
-8.0,-33.5,2.006202203247555,2.08803
22.7,20.65,2.5150650466961917,2.08738
42.6,-26.75,1.6673708626230952,2.0354
5.85,-33.9,0.5657782818372727,1.9999
41.7,4.05,1.3838580048317155,1.97156
7.85,-29.85,0.6184607286806088,2.00414
40.8,45.5,1.2622944580539635,1.98581
42.2,-28.0,1.0197262358006642,2.04104
26.15,40.2,2.341518625522964,2.01306
44.0,26.7,2.7835625760282436,1.92357
-46.55,-34.95,3.537678193028327,2.00313
-10.55,-44.55,0.0923666334665807,2.07677
25.25,47.6,1.9036092170463539,1.85909
41.1,32.7,2.0481264672921915,1.95383
36.3,-17.2,2.0646517746498687,2.01587
-37.6,18.5,0.7370728374089346,2.02528
-34.15,40.3,2.523123331788415,2.03811
16.2,23.55,2.1967899944986002,2.17569
24.65,-13.55,1.178128521135232,2.01933
-17.75,-17.85,0.9959750213275647,2.10605
-17.2,-25.5,1.8918090884446837,2.18425
6.55,29.65,1.9547111010374099,1.86456
12.0,47.1,2.220108633033201,1.78949
35.4,-26.0,3.7734363958958514,2.05146
26.75,-17.8,2.0369335198247804,2.03356
-5.65,25.65,3.832144186410101,2.04759
45.5,-31.5,1.266197054125157,2.04526
-39.3,45.2,0.4581547450863257,2.04956
-19.7,-9.95,1.0423810317118478,2.02802
21.05,23.4,3.656880974173143,2.17365
-49.15,1.35,3.4456767057642095,2.08171
-34.0,-2.25,1.5472119875952068,2.04531
46.85,-37.85,3.919957635434386,2.06505
19.55,17.15,2.003047738598154,2.11861
35.9,20.85,2.9134171123161456,1.92903
-49.7,48.1,4.0345978870812615,2.05909
12.2,-22.55,2.150323743247079,2.0379
34.8,3.85,0.0030444107738538673,1.96044
-35.95,-41.15,2.3280446077158863,2.00232
16.7,-23.0,1.591833493539426,2.06349
31.9,-2.8,1.1698096923407428,2.00301
19.5,36.1,2.1555620556760426,1.90793
-47.15,43.45,1.7399938322260176,2.04923
44.2,-6.05,3.52849450380637,2.03265
-7.9,-44.45,2.7524080377864877,2.04037
-42.95,31.8,3.116967525890444,2.03511
-41.25,19.5,2.3900874724524743,2.03386
-8.5,13.5,0.03248290078309379,2.04091
-32.55,20.1,3.232229338212887,2.01401
-33.15,12.6,2.9366571723900723,2.02157
-36.15,46.5,1.733932665257072,2.05003
7.0,-45.0,1.742899808531026,2.01816
-44.85,-40.7,-0.04855338107179552,2.00032
-33.25,33.35,0.5652314036530341,2.02561
33.0,-2.5,3.495389799499132,2.00369
32.15,29.25,0.7640602373680827,1.98163
23.0,-37.8,4.022020468149753,2.11394
-22.0,-20.15,2.6048872596643635,2.10404
47.9,-43.65,2.9745410638596086,2.08359
43.95,46.05,1.4722697239007112,1.98824
-19.75,-14.55,1.62587685386701,2.13336
-30.45,28.05,2.0012685155730345,2.01479
-12.55,-13.45,0.8132905642602826,2.15721
37.8,-5.25,2.7140050397865574,2.01975
14.4,41.2,1.9822822350204394,1.8276
35.6,18.85,3.273509801581102,1.92632
-31.75,-49.25,1.6433066940137908,2.0968
-38.9,-18.8,1.7222609484567177,2.00334
41.5,34.6,3.060654513356483,1.96522
25.3,-49.55,2.4437451842172164,2.1295
11.7,-40.2,2.305861887499532,2.04007
-26.7,30.75,1.6903908044309037,2.01613
-9.6,17.8,1.9852343650007311,2.03711
-30.75,27.75,1.678773201676973,2.01447
-2.1,-37.4,1.5792926070515703,1.99935
27.8,-5.1,4.014866299204211,2.00013
-48.2,-13.3,2.012958837628448,2.06215
-19.55,5.35,1.6727774170649732,1.99265
-31.1,1.2,2.5803002737020497,2.03238
42.65,2.45,2.8122823502060945,1.98732
