x,y,"f(x,y)","f*(x,y)"
-27.4,5.8,0.24281523669134675,1.99623
16.2,-17.0,3.6771498887239304,2.08609
15.3,33.3,0.32152324263940457,2.19932
25.2,10.0,3.676475006538763,2.06165
44.3,-21.4,3.3053282268606665,2.07208
-41.0,36.3,1.834270179113914,1.99471
36.0,47.9,2.164110389933688,2.40016
-16.3,43.4,1.4605623067626101,2.24168
22.5,-35.6,0.28414813894738167,2.02886
0.4,-45.9,2.877202242980315,2.21764
14.2,-41.5,1.8916730256978573,2.07084
25.0,-49.2,2.13808858364368,2.19202
-10.2,47.5,3.148587190853375,2.3695
43.8,35.6,2.790337483755356,2.30156
-46.8,35.5,3.312030541165674,1.97842
-8.1,-27.3,3.642599081812502,1.92826
14.0,29.2,0.7776028842244453,2.16157
43.1,-1.9,3.013714436177503,2.29111
-33.0,21.7,0.9491101047778061,1.99526
19.5,34.7,1.6743993465813698,2.23954
-6.0,38.3,1.8317347077108552,2.27872
-23.2,-25.7,0.27980987012048786,2.01235
26.5,22.0,2.0879450140998186,2.14773
33.2,-41.0,3.458701739244162,2.03874
8.2,-4.1,0.4344103286156715,2.10364
-12.5,-47.9,2.266016776051973,2.46232
27.5,27.7,2.5538414760147816,2.23443
16.8,-48.0,1.788684339114536,2.20252
-35.6,-44.6,0.553826575423511,2.59346
-19.4,26.0,1.8269239508273063,2.07154
33.5,39.3,1.7442943435282365,2.33786
18.1,-3.8,3.8815766572009367,2.16088
-13.5,-32.7,-0.02291071721557225,2.11736
-3.8,41.1,0.3789564552289135,2.30105
-28.2,6.8,3.422660542780739,1.99368
-39.6,-24.4,3.8426821088123324,2.49119
39.5,37.4,2.9296836802183015,2.34748
38.5,-17.8,2.036599444875741,2.06728
-16.7,-20.0,2.199542379836087,1.82483
39.6,-45.1,3.088791731976311,2.16808
-8.6,8.2,1.4904916723864727,2.03606
11.5,-14.1,0.5581776231625111,2.06364
23.9,6.6,1.8050367558577272,2.08408
28.7,-25.0,2.7958893298389933,2.08814
-39.5,-15.2,1.51257894849093,2.54355
45.7,44.4,2.0054789391693073,2.43697
17.5,-30.6,1.7953654615741057,2.04193
-7.1,-37.9,2.307685871760881,2.16491
-7.4,24.1,2.3450240359672216,2.11687
-10.0,-40.0,1.3246191998302048,2.24801
-41.7,27.5,0.8224290824616836,1.98295
33.4,26.2,2.7384019796867483,2.19623
-6.1,-6.0,0.6824757771957601,1.89276
33.7,-38.7,1.7685850899038138,2.10641
-20.7,2.5,3.6574942835904336,2.03902
-43.0,-24.8,2.5328302345967524,2.61011
-27.8,26.8,1.3454261787080042,2.02353
-24.2,-21.9,2.0506370424111706,1.92779
-40.4,-41.1,3.289945379051059,2.51739
-20.5,-15.6,0.9712492949532991,1.75182
20.0,49.7,3.5911332452071285,2.35072
20.4,11.6,0.27595687770419963,2.0367
-47.1,41.9,3.2571621756111666,1.98869
6.6,17.8,1.8719946888457548,2.05988
7.9,-14.3,1.477366020092754,2.0577
-29.9,26.1,1.503106863295626,2.00561
-50.0,6.0,0.90747798811319,2.01624
-13.1,2.3,3.7364149224358334,2.03751
-16.2,13.9,1.2834508811957661,2.02144
46.4,-36.3,1.08670652361187,2.17132
3.5,-0.1,3.1543579614470993,2.16191
39.0,19.0,2.586083288537767,2.13306
28.1,-2.2,0.24403415502242232,2.20449
-3.2,-7.7,0.2157356608571548,1.88818
20.1,-26.3,0.2507738428584494,2.04469
29.1,34.9,2.2509731206578287,2.284
1.3,-1.0,3.940029663961807,2.10151
27.2,23.6,2.550208160296239,2.1714
21.3,19.9,0.8750952587561813,2.13589
49.4,-0.9,3.6987842150676,2.31803
-45.4,-19.9,3.266717289809643,2.65285
38.9,-46.8,1.370680052359927,2.08016
36.2,-5.3,2.0138817762267194,2.27135
34.1,32.1,1.3468511571195716,2.28289
8.0,47.3,2.268510598509499,2.3383
41.8,39.8,3.494463493838528,2.37738
-37.7,0.4,3.4215500550935865,2.15022
10.3,44.0,3.071345515739523,2.30504
