x,y,"f(x,y)","f*(x,y)"
-4.0,-4.0,1.8704081499570844,1.92776
-1.4,46.1,3.6688388244071897,2.06583
6.9,6.6,2.252574268891798,1.95981
7.9,20.6,3.0740133613037486,1.98704
29.3,39.1,1.2034377896469484,2.04975
45.0,-13.7,3.3180347975713422,2.07025
42.9,-31.2,1.2350401022836834,2.08581
7.6,-30.7,2.6862310652812287,1.9122
-21.8,-18.0,1.8771946301474616,1.83178
49.9,-5.6,2.183198779214246,2.06713
48.7,-2.8,2.6490254285260395,2.05997
-44.6,-14.9,2.1331331255919395,1.99841
-26.7,-49.2,2.0237302843484706,1.88514
-21.4,-49.8,1.5763272132260329,1.87224
2.4,-1.6,2.0453230631968142,1.86664
1.3,-47.5,0.21620609188491025,1.87245
-25.5,49.2,1.8458461957177632,2.07368
2.6,47.2,1.6357493635745468,2.07169
31.9,-35.4,2.2769336311985153,2.06473
28.0,13.1,0.1572399156186901,1.97197
21.4,40.9,1.7568850777592406,2.06342
-23.9,-22.8,2.6594089055579917,1.82961
-17.1,46.8,1.503429606901256,2.06323
-18.7,19.9,0.5052530813260661,2.00125
-36.6,-2.4,2.0387851494007485,1.90344
39.7,-7.7,-0.04256377632939712,2.04909
26.9,10.0,1.3102789297836024,1.98363
27.1,34.4,1.2600724681086843,2.0279
18.8,5.8,3.284649785047711,1.98101
13.8,36.1,1.4304230469100163,2.03234
47.2,48.0,3.3965302887187034,2.07697
-25.4,32.5,1.2377918279187028,2.01014
-37.5,38.7,3.347726869397712,2.06066
-2.5,-2.2,2.2064170287313494,1.87155
33.3,-36.1,1.5393420853711801,2.06873
17.0,-45.3,1.8720577877146667,1.9415
9.0,-0.5,2.298450663765474,1.96322
25.1,18.0,0.2462978539025611,1.97579
-15.0,26.2,2.8386929101985503,1.99419
-19.3,-11.2,2.0880177444880927,1.83384
-35.3,20.4,2.8241646420376534,1.96541
6.1,41.8,1.3059479203347286,2.0492
37.3,39.2,3.301025452105909,2.04202
-16.0,-36.5,3.7633907104912048,1.87953
23.5,-24.5,2.3675260116303587,2.03354
-41.0,4.2,1.7869148839833262,1.84791
7.7,-39.5,1.1010109903252752,1.90267
25.2,-18.6,-0.04158005637383866,2.03118
-29.1,-49.6,1.822611114858699,1.86591
-5.6,21.8,3.7633452720656018,1.98654
-20.6,23.3,0.862118400723979,2.00165
31.1,3.7,1.8899095180101435,2.01012
-0.8,-10.1,2.03592007158572,1.92145
-47.2,15.5,1.0587293833968023,1.85393
-32.1,-12.6,2.9381798003157904,1.8606
-37.3,-6.0,3.2937567784131465,1.90181
12.7,-49.0,0.6499491065452367,1.91918
25.6,-39.9,1.7827653953166875,2.03511
19.7,-6.8,2.758155111851549,2.00549
21.7,-9.8,2.0296501262262523,2.01363
-31.8,1.5,2.5365154826925913,1.83376
7.8,-9.5,2.5653377499513264,1.98024
-7.6,-3.0,2.3975457268055713,1.84052
-21.9,-22.7,2.3385580827227974,1.8291
39.1,-12.3,1.5508020069829271,2.05549
-4.7,7.0,1.6850702258746304,1.95971
-30.1,25.4,0.4562296642982058,2.03711
-49.0,23.7,3.5647011576245253,1.91999
-41.9,-36.2,3.7823666929200845,1.82703
38.6,44.1,2.0375510984457534,2.06582
-29.7,-11.9,0.45990770871766706,1.85097
-27.9,8.1,3.3873364928676053,1.87651
-23.2,30.6,2.2827746422880546,2.00304
0.6,6.9,1.888219701657837,1.96021
22.7,-28.9,3.7621151119400924,2.03276
18.5,-28.7,2.1620248220521767,2.01155
32.8,7.6,3.2420415000475886,2.006
-0.5,-27.1,1.8536334850670018,1.88937
-3.7,32.7,-0.0896815166724454,2.01048
8.3,22.5,3.709930619626901,1.9904
-10.2,16.3,0.8098884342113559,1.97648
25.5,-28.4,2.590619301999979,2.04236
-29.6,44.7,1.7176803503680507,2.05785
-24.9,30.7,3.2732795055365376,2.00351
23.1,28.6,0.39266260873093284,2.00311
16.4,25.2,2.4416522533390332,1.99836
17.8,8.2,2.472839855156563,1.96319
2.3,10.9,1.6828785950110376,1.9673
-28.7,-35.7,2.3303495906995995,1.82355
12.2,-42.0,1.6823714087438237,1.91644
32.0,5.7,3.116184544696038,2.00772
-46.8,-15.9,1.4132140299944815,2.02825
30.1,18.7,0.9610449959333263,1.9773
15.7,11.9,3.9492582009573107,1.96699
41.7,-36.4,2.224637278277176,2.08858
-1.5,14.3,1.3510307787779634,1.97344
-48.1,42.4,1.5785671090212465,2.09899
0.2,-46.5,2.532171972990027,1.87162
-18.9,-16.1,1.1433654635318522,1.83204
23.6,-30.0,2.3638804901334067,2.03594
20.6,37.4,3.0485129369106403,2.04955
29.5,35.4,1.7149178611538456,2.03056
-38.2,-30.8,0.8410717046997507,1.82908
-11.6,-4.9,1.2293396022004401,1.82897
-33.0,-34.9,3.6980303675015787,1.82524
-13.0,38.2,3.702405523700982,2.02964
-17.0,36.5,1.793744889980473,2.0224
36.3,34.1,2.0539763623346055,2.01558
-7.0,48.2,2.291284313803789,2.07243
-13.8,-41.5,2.2251184373945687,1.86459
-25.1,45.3,0.8964327209414429,2.05867
-37.1,9.9,3.750699015412755,1.84513
12.3,-27.6,2.557825967880406,1.96479
-28.6,18.3,3.0043027373892013,1.99679
-17.6,-41.9,2.9764670550145667,1.87299
-28.5,1.4,1.485671918081725,1.81752
11.0,-26.3,-0.05489766737371227,1.9584
39.0,27.3,2.7738555794306126,1.9899
48.5,-17.7,2.355552586895042,2.0843
21.5,-37.0,2.1681292598152697,2.00924
-19.0,-37.1,1.4153235383159493,1.8847
-9.6,35.8,1.9049420832929924,2.02105
-46.6,33.1,3.141419934537497,2.06667
-1.7,-25.9,0.6572705648351835,1.89191
5.8,-48.9,2.2532481175374732,1.89101
2.2,7.7,1.4175527838108342,1.96174
-16.9,-49.9,2.0213829758514343,1.86177
-38.7,-12.4,1.9496710197734297,1.91881
46.7,39.6,2.1666711755344794,2.03003
4.1,1.9,3.6671434938779255,1.88339
-29.9,-6.2,1.0708493637935024,1.82152
-5.3,-41.3,0.9640218872268753,1.87924
-25.2,49.5,2.5577520759940997,2.07472
20.0,31.0,2.9515849875688582,2.01777
1.9,-25.7,0.8742962965250285,1.89682
41.8,8.6,0.5555961148249919,2.02206
-48.9,-31.6,1.6735363578854403,1.95122
-35.0,-8.9,3.5420807038687276,1.86211
18.7,5.3,1.8406224617603613,1.98279
-32.2,27.4,2.153947592241635,2.04371
-7.2,-6.6,1.9627788406976387,1.90626
20.2,3.3,0.8570344265376613,1.9881
-3.1,36.3,3.2034892925650658,2.02534
1.7,17.1,2.8009193382957727,1.97907
25.4,-9.2,3.2273558874813784,2.0215
-41.2,-8.1,2.213472764200881,1.94331
34.8,-11.7,1.983749740113495,2.04545
35.0,-2.1,2.3333655846769945,2.02993
-45.8,-12.9,2.228663408611762,2.00874
46.1,4.6,2.227201934743302,2.03966
27.7,11.7,2.016961223885836,1.97522
-40.1,-9.3,-0.008915734935757591,1.92062
47.1,34.3,-0.09887322449695635,2.00161
-42.7,27.1,2.2084121588410226,2.01222
-34.4,26.4,2.6288190611746916,2.04203
-13.1,-5.3,2.210735397855929,1.82231
45.6,14.5,2.6250784487094885,2.02468
30.0,-8.0,4.004219615576439,2.02916
-24.0,-23.8,1.6745371723339986,1.82906
-21.3,-27.2,0.9699904161567863,1.84401
-27.1,37.0,2.328647607597644,2.0278
0.3,-11.8,2.6594280541679836,1.92051
-42.9,-11.3,3.044094627873759,1.96839
32.6,-21.1,3.7726308292763577,2.05106
37.8,-32.0,3.606456574377905,2.07481
45.1,-4.5,0.18046123763509692,2.05519
47.4,-41.1,3.5579122456099253,2.10686
30.8,-39.3,2.4381292782493578,2.06132
45.7,-1.0,2.5404571004233842,2.05067
28.4,20.8,0.6208706341837982,1.98058
31.6,-27.5,2.3879756455439027,2.05558
-36.9,-14.7,0.5864770360490024,1.90167
-19.2,47.4,1.6727686315068009,2.06495
