Inputs,"f(x,y)","f*(x,y)"
1.74,2.40113,1.0799
1.84,2.52213,1.14023
1.18,1.65162,0.742045
0.735,0.982936,0.473574
1.915,2.61043,1.18548
0.125,0.133287,0.105556
1.765,2.43173,1.09498
0.95,1.311,0.603285
0.91,1.25038,0.579153
0.115,0.121993,0.0995234
1.775,2.44391,1.10101
1.955,2.65669,1.20961
1.825,2.50422,1.13118
0.595,0.769955,0.389111
0.09,0.0942451,0.0844407
1.57,2.18659,0.977335
1.585,2.20598,0.986385
1.92,2.61625,1.18849
0.07,0.0725467,0.0723746
1.215,1.70199,0.763161
0.765,1.02888,0.491673
0.62,0.807693,0.404193
0.63,0.822836,0.410227
0.73,0.975283,0.470557
0.31,0.361786,0.217168
0.29,0.335392,0.205102
1.455,2.03501,0.907955
1.7,2.35166,1.05577
0.36,0.429348,0.247334
1.23,1.72344,0.772211
1.83,2.5102,1.1342
1.095,1.52757,0.690764
1.04,1.44609,0.657583
0.105,0.11081,0.0934903
0.445,0.548784,0.298615
1.665,2.30787,1.03465
0.47,0.584851,0.313697
1.2,1.68046,0.754112
1.565,2.18011,0.974319
0.04,0.0408194,0.0542753
0.925,1.27315,0.588202
1.14,1.59354,0.717913
0.645,0.845594,0.419276
1.545,2.15408,0.962253
1.305,1.82945,0.817459
0.955,1.31855,0.606301
0.755,1.01356,0.48564
1.22,1.70915,0.766178
0.5,0.628609,0.331797
0.405,0.491921,0.274482
0.17,0.185494,0.132705
1.075,1.49804,0.678698
1.065,1.48323,0.672665
1.835,2.51617,1.13721
1.11,1.54963,0.699814
1.205,1.68764,0.757128
1.71,2.36409,1.0618
1.555,2.16712,0.968286
0.495,0.621282,0.32878
1.55,2.1606,0.965269
0.185,0.203395,0.141755
1.255,1.75901,0.787293
1.085,1.51282,0.684731
1.9,2.59294,1.17643
1.93,2.62785,1.19453
1.75,2.4134,1.08593
1.515,2.11475,0.944153
0.275,0.315848,0.196053
0.025,0.0253174,0.0452257
0.01,0.0100503,0.0361761
1.81,2.48623,1.12213
1.73,2.38882,1.07386
1.61,2.23809,1.00147
1.66,2.30157,1.03163
0.665,0.876012,0.431342
1.435,2.00811,0.895889
1.465,2.0484,0.913988
1.02,1.41624,0.645516
0.85,1.15896,0.542954
1.795,2.46815,1.11308
0.44,0.541617,0.295598
0.08,0.0833406,0.0784076
0.4,0.484892,0.271466
0.28,0.322339,0.199069
1.385,1.94017,0.865723
0.45,0.555966,0.301631
1.33,1.86432,0.832541
0.15,0.162013,0.120639
0.525,0.665431,0.346879
1.725,2.38265,1.07085
1.395,1.95384,0.871756
0.13,0.138976,0.108573
0.37,0.443116,0.253367
0.835,1.13604,0.533904
1.89,2.58123,1.17039
1.43,2.00136,0.892872
1.29,1.80842,0.808409
1.285,1.80139,0.805393
0.325,0.381823,0.226218
0.27,0.309382,0.193036
0.205,0.227646,0.153821
0.12,0.127626,0.10254
1.67,2.31415,1.03767
0.795,1.07483,0.509772
1.16,1.62265,0.729979
0.58,0.747404,0.380061
0.035,0.0356257,0.0512588
1.965,2.66817,1.21564
1.15,1.60811,0.723946
1.695,2.34543,1.05275
1.47,2.05507,0.917004
1.13,1.57894,0.71188
0.685,0.906501,0.443408
0.88,1.20473,0.561053
1.365,1.91273,0.853657
0.065,0.0671909,0.069358
1.17,1.63715,0.736012
0.7,0.929404,0.452458
0.995,1.37879,0.630434
1.935,2.63364,1.19754
