Inputs,"f(x,y)","f*(x,y)"
0.882493,1.20853,0.0420994
0.794584,1.07419,0.0428541
0.878718,1.20278,0.0421318
1.27059,1.78107,0.0387677
0.5371,0.683358,0.0413164
0.424784,0.519909,0.0391335
1.25685,1.76163,0.0388857
0.705451,0.937734,0.0436192
1.52416,2.1268,0.0365353
0.744847,0.998011,0.043281
0.982614,1.36018,0.0412399
0.657483,0.86457,0.0436518
1.14548,1.60153,0.0398417
1.91213,2.60709,0.0330797
1.43388,2.0066,0.0373394
1.62253,2.25409,0.0356591
0.143944,0.154991,0.033543
0.139649,0.150034,0.0334475
1.25297,1.75613,0.038919
1.8428,2.52546,0.0336972
1.10456,1.54164,0.040193
1.26042,1.7667,0.038855
0.236787,0.26707,0.0354559
0.0696445,0.0721649,0.0328198
0.193119,0.213187,0.0345952
1.95549,2.65725,0.0326935
0.674318,0.89021,0.0438865
1.74348,2.4054,0.0345819
1.37961,1.9328,0.0378228
1.14494,1.60074,0.0398464
1.46533,2.04884,0.0370593
1.32301,1.8546,0.0383177
0.965454,1.33433,0.0413872
0.00200083,0.00200283,0.0322455
1.87738,2.5664,0.0333892
0.604434,0.784175,0.0426227
1.2644,1.77232,0.0388209
1.80784,2.48363,0.0340086
1.29763,1.81913,0.0385356
0.55971,0.717024,0.0417551
0.299951,0.348477,0.0366769
0.711926,0.947633,0.0435636
0.615475,0.800849,0.0428369
1.43169,2.00364,0.037359
0.89637,1.22966,0.0419803
1.54683,2.15646,0.0363335
0.282001,0.324943,0.0363237
0.774074,1.04278,0.0430301
1.94595,2.64627,0.0327785
1.11806,1.56145,0.0400772
0.227594,0.255559,0.0352799
0.976812,1.35145,0.0412897
0.486112,0.60829,0.0403273
0.713095,0.94942,0.0435536
1.34875,1.89031,0.0380967
1.25516,1.75924,0.0389002
1.82877,2.50873,0.0338221
1.46142,2.04361,0.0370941
0.619594,0.807079,0.0429168
1.88405,2.57425,0.0333298
0.525282,0.665848,0.0410872
0.00103558,0.00103612,0.0322195
0.256386,0.291902,0.035831
0.536783,0.682888,0.0413103
1.44108,2.01631,0.0372753
0.915503,1.25874,0.041816
0.84095,1.14514,0.042456
0.506768,0.638547,0.040728
1.0371,1.44176,0.0407722
0.905406,1.2434,0.0419027
0.290125,0.335556,0.0364836
1.09706,1.5306,0.0402574
1.97695,2.68183,0.0325023
1.33088,1.86554,0.0382501
0.171932,0.187785,0.0341655
0.427839,0.524255,0.0391936
0.684039,0.905034,0.043803
1.82505,2.50427,0.0338553
1.10794,1.5466,0.040164
0.711501,0.946984,0.0435673
0.465333,0.578089,0.0399242
0.240069,0.271201,0.0355187
1.27348,1.78516,0.0387429
1.47308,2.05919,0.0369903
1.78379,2.45458,0.0342228
0.292713,0.338951,0.0365345
1.30773,1.83327,0.0384489
1.96465,2.66776,0.0326119
1.57091,2.18777,0.0361189
1.20441,1.6868,0.0393358
0.587649,0.758895,0.0422971
1.19934,1.67951,0.0393793
1.22196,1.71195,0.0391852
0.200081,0.221641,0.0347362
0.365379,0.436743,0.0379644
1.51248,2.11142,0.0366394
1.48712,2.07788,0.0368652
0.593808,0.768161,0.0424166
0.244842,0.277228,0.0356101
1.48146,2.07035,0.0369156
1.85259,2.5371,0.03361
1.84377,2.52662,0.0336886
0.15229,0.164679,0.0337286
0.779461,1.05103,0.0429839
1.81635,2.49385,0.0339328
1.42319,1.99215,0.0374347
0.284952,0.328791,0.0363818
1.7194,2.37572,0.0347964
0.752426,1.00962,0.043216
0.620809,0.808917,0.0429404
0.550371,0.703093,0.0415739
0.920915,1.26695,0.0417695
1.39507,1.95394,0.0376851
1.65888,2.30016,0.0353354
1.89104,2.58245,0.0332676
0.936114,1.28999,0.0416391
1.05367,1.46641,0.0406299
1.40215,1.96359,0.0376221
1.75512,2.41967,0.0344782
1.87951,2.56891,0.0333702
