Inputs,"f(x,y)","f*(x,y)"
1.9,2.59294,-0.0585889
0.24,0.271114,0.0264927
1.21,1.69482,-0.0233211
0.25,0.283768,0.0259127
0.94,1.29587,-0.00952061
0.35,0.415663,0.0206359
0.38,0.456964,0.0191025
1.01,1.40128,-0.0130985
0.48,0.599381,0.0139913
1.67,2.31415,-0.046833
1.94,2.63941,-0.0606335
1.52,2.12133,-0.039166
0.64,0.838002,0.00581322
1.45,2.0283,-0.0355882
1.37,1.9196,-0.0314991
0.52,0.658042,0.0119468
1.81,2.48623,-0.0539887
1.56,2.17362,-0.0412106
1.63,2.2636,-0.0447884
0.17,0.185494,0.0305531
1.04,1.44609,-0.0146319
0.69,0.914132,0.00325757
1.42,1.98783,-0.0340547
1.03,1.43118,-0.0141208
1.55,2.1606,-0.0406994
0.51,0.643301,0.0124579
0.76,1.02122,-0.000320319
1.3,1.82245,-0.0279212
1.11,1.54963,-0.0182098
1.27,1.78024,-0.0263878
1.09,1.5202,-0.0171875
0.95,1.311,-0.0100318
1.33,1.86432,-0.0294546
0.87,1.18949,-0.00594273
1.75,2.4134,-0.050922
0.14,0.150439,0.0309632
0.65,0.853191,0.00530209
1.61,2.23809,-0.0437662
0.54,0.687664,0.0109245
1.02,1.41624,-0.0136096
1.99,2.6967,-0.0631891
0.19,0.209417,0.029393
1.14,1.59354,-0.0197432
0.26,0.296525,0.0253326
1.73,2.38882,-0.0498997
0.49,0.613968,0.0134801
1.78,2.44998,-0.0524554
0.3,0.348542,0.0232113
0.44,0.541617,0.0160358
1.62,2.25086,-0.0442773
0.66,0.8684,0.00479096
1.0,1.38629,-0.0125874
0.8,1.08248,-0.00236483
0.86,1.17423,-0.0054316
1.26,1.7661,-0.0258767
0.4,0.484892,0.0180803
1.77,2.43783,-0.0519443
0.02,0.0202025,0.0299254
1.97,2.67389,-0.0621668
0.08,0.0833406,0.0314972
